Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,5,1
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,8,1
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,9,1
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,0,1
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,10,11
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,3,1
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,4,1
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,5,10
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,6,2
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,7,5
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,8,7
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,9,6
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,10,11
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,3,1
How concerned are you about the safety of your personal information online?,Australia,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,5,2
