Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,31
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",10
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,8
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,112
Which of the following do you like most about Facebook?,Other,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,1
Which of the following do you like most about Facebook?,Other,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,Other,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,None of the above,48
Which of the following do you like most about Facebook?,Other,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Staying connected with people I care about,7
Which of the following do you like most about Facebook?,Other,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,Other,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,None of the above,11
Which of the following do you like most about Facebook?,Other,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Staying connected with people I care about,2
Which of the following do you like most about Facebook?,Other,55-64 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Watching all the drama,1
Which of the following do you like most about Facebook?,Other,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,None of the above,2
Which of the following do you like most about Facebook?,Other,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,None of the above,56
Which of the following do you like most about Facebook?,Other,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Staying connected with people I care about,2
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,"Cats, cats, doggos, and more cats",6
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Getting the news from places I care about,19
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",11
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,None of the above,55
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Staying connected with people I care about,75
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,Watching all the drama,3
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,"Cats, cats, doggos, and more cats",2
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,1
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,6
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,7
Which of the following do you like most about Facebook?,Other,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,4
