Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,36
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,7
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,7
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,4
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,15
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,15
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,13
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,66
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,No,57
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,16
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,8
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,3
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,2
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,26
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,27
Do you know what types of personal information Facebook collects about you?,Australia,65-74 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,15
Do you know what types of personal information Facebook collects about you?,Australia,75 years or older,Constant User,Average User:  I know enough to get by.,User,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,Australia,75 years or older,Constant User,Average User:  I know enough to get by.,User,No,1
Do you know what types of personal information Facebook collects about you?,Australia,75 years or older,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,Australia,75 years or older,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,1
