Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,75 years or older,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,75 years or older,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,11
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,75 years or older,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,75 years or older,Occasional User,Average User:  I know enough to get by.,User,No,91
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,75 years or older,Occasional User,Average User:  I know enough to get by.,User,Yes,13
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,12
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,21
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Daily User,Average User:  I know enough to get by.,User,No,10
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Daily User,Average User:  I know enough to get by.,User,Yes,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,7
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,3
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Occasional User,Average User:  I know enough to get by.,User,No,10
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Occasional User,Average User:  I know enough to get by.,User,Yes,5
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,2
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Australia,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,6
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Canada,18-24 years old,Constant User,Average User:  I know enough to get by.,User,No,1
Have you made any changes on Facebook as a result of the recent Cambridge Analytica and Facebook revelations?,Canada,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,3
